,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
1270,@RNCResearch How is John the jet Jockey Kerry driving around. In what brand Electric vehicle and does his wife driv… https://t.co/4lqBjWcWAU,  how is john the jet jockey kerry driving around  in what brand electric vehicle and does his wife driv   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1274,"I'm waiting for the babty Tesla model to be announced at the official press conference. At this rate, Tesla will do… https://t.co/vofLuBQ7M2",i m waiting for the babty tesla model to be announced at the official press conference  at this rate  tesla will do   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1275,RT @Sibella29_: @Roblev0 @ChrisEv06631592 @ShaneJa16905901 @Obohobofromnobo @LeftBehindPoet @displacedyoon @David19531501 @Martin020455 @al…,                   ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1276,@JamesJo56909490 Could it be that they don't have enough petroleum produces to power up their electric car charging… https://t.co/gd5EiQsPQE,  could it be that they don t have enough petroleum produces to power up their electric car charging   ,0.0,0.5,neutral,0.0,1.0,0.0,0.0
1277,RT @gswamy4: A new study shows the benefits of electric car adoption on global air quality and public health. Read how #ElectricVehicles ca…, a new study shows the benefits of electric car adoption on global air quality and public health  read how  electricvehicles ca ,0.04545454545454545,0.17373737373737375,positive,0.0,0.88,0.12,0.3818
1278,A new study shows the benefits of electric car adoption on global air quality and public health. Read how… https://t.co/zp9fHP32PX,a new study shows the benefits of electric car adoption on global air quality and public health  read how   ,0.04545454545454545,0.17373737373737375,positive,0.0,0.867,0.133,0.3818
1279,@RidduwanMd @election_twit @chedetofficial If let’s say the goal is to someday to have 50 percent of the car in Mal… https://t.co/ovD1S75JEn,    twit   if let s say the goal is to someday to have 50 percent of the car in mal   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1280,@Roblev0 @ChrisEv06631592 @ShaneJa16905901 @Obohobofromnobo @LeftBehindPoet @displacedyoon @David19531501… https://t.co/PmJmD9lUOS,                ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1281,I am glad that more and more car makers are thinking of bringing EVs to the market! The design of this small MG EV… https://t.co/uCDbrbqhJ4,i am glad that more and more car makers are thinking of bringing evs to the market  the design of this small mg ev   ,0.3125,0.6,positive,0.0,0.88,0.12,0.4588
1282,@TCGgeelong @simonahac What brand is your car? I’ve ordered a Hyundai electric,    what brand is your car  i ve ordered a hyundai electric,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1283,"The Hyundai Ioniq 6 will start at £46,745 in the UK. Prices announced for Hyundai’s swoopy streamliner - AWD versio… https://t.co/og0Y49ybqQ",the hyundai ioniq 6 will start at  46 745 in the uk  prices announced for hyundai s swoopy streamliner   awd versio   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1285,A new EV for the masses! An affordable EV was really needed in India. I am happy that MG Motor India has thought of… https://t.co/tzNKxeLze4,a new ev for the masses  an affordable ev was really needed in india  i am happy that mg motor india has thought of   ,0.37878787878787884,0.5515151515151515,positive,0.0,0.85,0.15,0.5719
1286,These spy shots make sure that the launch of the compact MG EV is near! There is also news that MG may launch it at… https://t.co/OfUoV7K7l5,these spy shots make sure that the launch of the compact mg ev is near  there is also news that mg may launch it at   ,0.3,0.6444444444444444,positive,0.0,0.913,0.087,0.3182
1287,"Next time you're out in the car, take a look at how many vehicles you see with *one* occupant. Tell me an electric… https://t.co/KRjIn3eZD6",next time you re out in the car  take a look at how many vehicles you see with  one  occupant  tell me an electric   ,0.25,0.25,neutral,0.0,1.0,0.0,0.0
1289,RT @ChrisWh53353405: @ballp36 @MikeCarlton01 Of every $1 of petrol that you put into your car - 6 cents move the car and driver and 94 cent…,     of every  1 of petrol that you put into your car   6 cents move the car and driver and 94 cent ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1290,"So MG has already begun testing its small EV! It seems the launch is soon. I hope it launches soon in India, I want… https://t.co/eMkfmfkl1i",so mg has already begun testing its small ev  it seems the launch is soon  i hope it launches soon in india  i want   ,-0.25,0.4,positive,0.0,0.826,0.174,0.4939
1291,MG Motor India has done something truly extraordinary!It has stepped into a different segment but a much-needed seg… https://t.co/ItHYfq9Fn0,mg motor india has done something truly extraordinary it has stepped into a different segment but a much needed seg   ,0.17777777777777778,0.6,positive,0.0,0.897,0.103,0.2382
1292,Electric car: Tesla fights for German and Chinese production targets https://t.co/ls52tifrOg,electric car  tesla fights for german and chinese production targets  ,0.0,0.0,negative,0.231,0.769,0.0,-0.4019
1294,"@jvejercito Oh okay. Goodluck po. Kuryente ang ipangkakarga... eh di ang mahal Lalo
 Dito sa states, marami ang nag… https://t.co/VkiKstxDRS",  oh okay  goodluck po  kuryente ang ipangkakarga    eh di ang mahal lalo  dito sa states  marami ang nag   ,0.5,0.5,negative,0.265,0.652,0.083,-0.6369
1297,@AyoCaesar We tried to buy an electric car but gave up after we realised that due to parking pressure in our street… https://t.co/q7e6GRu350,  we tried to buy an electric car but gave up after we realised that due to parking pressure in our street   ,-0.125,0.375,negative,0.123,0.877,0.0,-0.4215
1298,@stevejoep @CharlieTheriau2 @SenWarren I can't afford an electric car.,      i can t afford an electric car ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1299,@citycyclists Couple of points. The issue is lack of investment in the infrastructure to accommodate electric cars.… https://t.co/FhXX7LHIq9,  couple of points  the issue is lack of investment in the infrastructure to accommodate electric cars    ,0.0,0.0,negative,0.133,0.867,0.0,-0.3182
1300,BYD Announces New Electric Car Factory In Thailand  https://t.co/IcUz5Z2HAH,byd announces new electric car factory in thailand   ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
1301,"@jhgr81 @AndrewBrookLdn @JakeBerry As an OAP I doubt that I will ever be able to afford an electric car.
If you bou… https://t.co/DNlztKu8KO",      as an oap i doubt that i will ever be able to afford an electric car  if you bou   ,0.5,0.625,negative,0.135,0.865,0.0,-0.3612
1302,"The West Kinmel car park site, the largest charging hub in Wales, has room for a total of 36 vehicles.
https://t.co/e6QLTdDD1w",the west kinmel car park site  the largest charging hub in wales  has room for a total of 36 vehicles   ,0.0,0.75,neutral,0.0,1.0,0.0,0.0
1303,Happy that now there is some confirmation about the unveiling of this compact MG EV. The EV is perfect for city rid… https://t.co/RgvlsGBCjY,happy that now there is some confirmation about the unveiling of this compact mg ev  the ev is perfect for city rid   ,0.9,1.0,positive,0.0,0.73,0.27,0.8126
1305,@Brooksie17 @christopherhope You know what gets 999mpg? An electric car.,    you know what gets 999mpg  an electric car ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1306,@DrChrisCombs I know Tesla &amp; Space X could build an Electric Car carrier.Using the Auto as a COCKPIT/POWER Supply!I… https://t.co/aE86Xh4EV1,  i know tesla  amp  space x could build an electric car carrier using the auto as a cockpit power supply i   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1308,"@nileroy @AdrianHiel @bayart_pierre I disagree. Electric cars are definitely not carbon neutral, and their producti… https://t.co/h9kjhAcGMp",      pierre i disagree  electric cars are definitely not carbon neutral  and their producti   ,0.0,0.5,positive,0.17,0.654,0.176,0.0258
1309,A new study shows the benefits of electric car adoption on global air quality and public health. Read how… https://t.co/dxUqQrW6EC,a new study shows the benefits of electric car adoption on global air quality and public health  read how   ,0.04545454545454545,0.17373737373737375,positive,0.0,0.867,0.133,0.3818
1310,2x Electric Tailgate Gas Strut 905614BA2A 905614BA4A for Nissan Rogue S SL SV L4 https://t.co/vEpk2NmmAc eBay https://t.co/1V6LIZBGxk,2x electric tailgate gas strut 905614ba2a 905614ba4a for nissan rogue s sl sv l4   ebay  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1313,RT @ICONA_GROUP: #Microlino is what we call intelligent and #SustainableMobility: a fully electric two-seater car with a 75% vegetable fibr…,  microlino is what we call intelligent and  sustainablemobility  a fully electric two seater car with a 75  vegetable fibr ,0.8,0.9,positive,0.0,0.842,0.158,0.4588
1314,@James_BG Think you will find it takes longer to charge an electric car than to fill up with petrol/deisel,  bg think you will find it takes longer to charge an electric car than to fill up with petrol deisel,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1315,2x Electric Tailgate Gas Strut 905614BA2A 905614BA4A for Nissan Rogue S SL SV L4 https://t.co/vEpk2NmmAc eBay https://t.co/kSpAeKnTZY,2x electric tailgate gas strut 905614ba2a 905614ba4a for nissan rogue s sl sv l4   ebay  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1316,After getting up close and personal with Geely Holding's state-of-the-art electric car -- the Polestar 2 -- Tun Dr… https://t.co/FuQMFj472Q,after getting up close and personal with geely holding s state of the art electric car    the polestar 2    tun dr   ,0.0,0.3,neutral,0.0,1.0,0.0,0.0
1318,"""Electric Car News: Mercedes-Benz Commits to Making Electric Vehicles in Thailand #News"": https://t.co/sZNZ7y4i6N", electric car news  mercedes benz commits to making electric vehicles in thailand  news    ,0.0,0.0,positive,0.0,0.916,0.084,0.0258
1319,"MG Motors की ये छुटकू इलेक्ट्रिक कार देगी 300KM की बेहतरीन रेंज! टेस्टिंग हुई शुरू
#AutoMobile 
https://t.co/avfhCRXZ9m",mg motors                                 300km                                     automobile   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1320,RT @business: China’s BYD will sell its electric vehicles in Malaysia in a 500 million ringgit ($113 million) tie-up with Sime Darby https:…, china s byd will sell its electric vehicles in malaysia in a 500 million ringgit   113 million  tie up with sime darby https  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1321,"6 airbags, 5-star safety rating, 521km range and much more; This electric car got tremendous booking https://t.co/g9HrUZcNbJ",6 airbags  5 star safety rating  521km range and much more  this electric car got tremendous booking  ,0.41666666666666663,0.75,positive,0.0,0.833,0.167,0.4215
1322,"RT @SSSKaptenPisang: Thing I just learned today, BYD is the best selling all electric car brand in the world right now.

Exactly, not Tesla.", thing i just learned today  byd is the best selling all electric car brand in the world right now   exactly  not tesla ,0.38690476190476186,0.3619047619047619,positive,0.0,0.826,0.174,0.6369
1329,"RT @autocar: 🎙 In the latest edition of Autocar's electric car podcast, @matty_prior and @JamesDisdale consider sustainability and ask whet…",   in the latest edition of autocar s electric car podcast    prior and   consider sustainability and ask whet ,0.25,0.45,neutral,0.0,1.0,0.0,0.0
1330,RT @PPathole: Lamp posts being turned into a dual purpose electric car charging points in some parts of England. https://t.co/x6Rzg3vdhH, lamp posts being turned into a dual purpose electric car charging points in some parts of england   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1336,"#BenefitInKind is a tax paid by employees on non-salary perks.

Every car has a calculated BIK percentage and, by c… https://t.co/gMNI4PRn0t", benefitinkind is a tax paid by employees on non salary perks   every car has a calculated bik percentage and  by c   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1337,"RT @ExpressDrives: @Hyundai_UK  announces #Ioniq6 range pricing and specification, the electric sedan’s First Edition provides an extended…",   uk  announces  ioniq6 range pricing and specification  the electric sedan s first edition provides an extended ,0.25,0.3333333333333333,neutral,0.0,1.0,0.0,0.0
1338,"@Hyundai_UK  announces #Ioniq6 range pricing and specification, the electric sedan’s First Edition provides an exte… https://t.co/EtwFnCrSRa",  uk  announces  ioniq6 range pricing and specification  the electric sedan s first edition provides an exte   ,0.25,0.3333333333333333,neutral,0.0,1.0,0.0,0.0
1340,@PaulAllenSK1 @AndrewBrookLdn @JakeBerry Keeping what you have and running it into the ground is better than taking… https://t.co/atTEnxagxT,      keeping what you have and running it into the ground is better than taking   ,0.5,0.5,positive,0.0,0.818,0.182,0.4404
1342,Twin Cities electric vehicle car-share program finds success after false start - Energy News Network https://t.co/ejXLmTQgyW,twin cities electric vehicle car share program finds success after false start   energy news network  ,-0.050000000000000044,0.3,positive,0.0,0.6,0.4,0.7906
1343,@WTNH Now lets see a story on the cobalt/lithium mines on how they pollute the earth. Or maybe the toxic waste that… https://t.co/H1G0u4I335,  now lets see a story on the cobalt lithium mines on how they pollute the earth  or maybe the toxic waste that   ,-0.2,0.0,negative,0.243,0.757,0.0,-0.7269
1344,A new study shows the benefits of electric car adoption on global air quality and public health. Read how… https://t.co/zWB1hZFYw6,a new study shows the benefits of electric car adoption on global air quality and public health  read how   ,0.04545454545454545,0.17373737373737375,positive,0.0,0.867,0.133,0.3818
1345,"#Tech #NewsFlash 12/09
Insight: how General Motors is making the switch to electric
https://t.co/pQZ2kiQftG
#Technology #Bot #News", tech  newsflash 12 09 insight  how general motors is making the switch to electric    technology  bot  news,0.05000000000000002,0.5,neutral,0.0,1.0,0.0,0.0
