,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
984,"@IndiaToday @nitin_gadkari @elonmusk @nabilajamal_ Check ground clearance of Tesla, baki sab bakwas",    gadkari      check ground clearance of tesla  baki sab bakwas,0.0,0.0,neutral,0.0,1.0,0.0,0.0
985,RT @KlenderJoey: More @Tesla Model S and Model X units heading to Europe. These are currently located at the Port of Baltimore and will arr…, more   model s and model x units heading to europe  these are currently located at the port of baltimore and will arr ,0.25,0.45,neutral,0.0,1.0,0.0,0.0
986,"RT @Tesla: Completed at highway speed, without charging on the way &amp; over 4,000 ft of elevation https://t.co/9MB0ejk2o6", completed at highway speed  without charging on the way  amp  over 4 000 ft of elevation  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
987,"@rsadovski @CamaradaDoTI @AlcidesSilvs @UOLNoticias Isaac Newton cria em Deus, Tesla cria, Hubble cria, Descartes c… https://t.co/dG3MrI2qYY",        isaac newton cria em deus  tesla cria  hubble cria  descartes c   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
992,RT @theRealKiyosaki: Why Silicon Valley’s WOKE fear MUSK: Musk is an entrepreneur.  He does not need a job or money. He beat BIG BANKS with…, why silicon valley s woke fear musk  musk is an entrepreneur   he does not need a job or money  he beat big banks with ,0.0,0.1,negative,0.132,0.868,0.0,-0.4939
993,"@Andoni_Tesla @elespanolcom @IEA No, el plazo no es 2035, sino que empieza en 2027, cuando está previsto que cierre… https://t.co/VzHL7kmwTV",  tesla     no  el plazo no es 2035  sino que empieza en 2027  cuando est  previsto que cierre   ,0.0,0.0,negative,0.227,0.773,0.0,-0.5267
994,"I swapped from investing in Amazon, Apple and Facebook to Tesla some time ago because it was obvious that Tesla is… https://t.co/DqPrEh3rUc",i swapped from investing in amazon  apple and facebook to tesla some time ago because it was obvious that tesla is   ,0.0,0.5,positive,0.0,0.918,0.082,0.1779
995,@DanDarkPill @masonmarcobello #EVENT https://t.co/htsGpyE7HM,     event  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
996,@Darren33696019 @tribeodyssey @Tesla @Bitcoin What happened to 4 and why do you to the toilet ?,        what happened to 4 and why do you to the toilet  ,-0.03333333333333333,0.0,neutral,0.0,1.0,0.0,0.0
997,"Tesla begins selling cars in Thailand, a growing electric vehicle hotspot https://t.co/QMR4CHbW4W",tesla begins selling cars in thailand  a growing electric vehicle hotspot  ,0.0,0.0,positive,0.0,0.841,0.159,0.1779
999,RT @GistReel: - How a pitbull destroyed a Tesla😳 https://t.co/ozamNSp9Ni,   how a pitbull destroyed a tesla   ,0.0,0.0,negative,0.516,0.484,0.0,-0.4939
1000,"RT @EforElectric: Tesla Semi's ""Unique"" Design is NOT That... Unique! https://t.co/BVUKcH17kY", tesla semi s  unique  design is not that    unique   ,0.375,1.0,neutral,0.0,1.0,0.0,0.0
1001,RT @center_forex: Tesla (TSLA) to reduce output in December by around 30% from November for Model Y: Info crossing news wires on Tesla (TSL…, tesla  tsla  to reduce output in december by around 30  from november for model y  info crossing news wires on tesla  tsl ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1002,@Tesla Need turbines in many sizes for use sell these Elon Musk please will be needed soon,  need turbines in many sizes for use sell these elon musk please will be needed soon,0.5,0.5,positive,0.0,0.867,0.133,0.3182
1003,RT @InternetH0F: 😳 https://t.co/YqBEjxvW5l,    ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1005,Wonder what scandals could be found if one could cherry-pick the emails at @Tesla? Probably millions of pages advoc… https://t.co/hKzZCs21k9,wonder what scandals could be found if one could cherry pick the emails at    probably millions of pages advoc   ,0.0,0.0,negative,0.151,0.849,0.0,-0.4939
1007,CarlinKit Wireless CarPlay Mini Box Adapter For Tesla Model 3/X/Y/S CarPlay Wireless Activator Navigation Spotify S… https://t.co/7mv7S1151r,carlinkit wireless carplay mini box adapter for tesla model 3 x y s carplay wireless activator navigation spotify s   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1008,"RT @SawyerMerritt: NEWS: A new Tesla neighbourhood has launched in Las Vegas.

The project includes 51 new homes, each coming with the foll…", news  a new tesla neighbourhood has launched in las vegas   the project includes 51 new homes  each coming with the foll ,0.13636363636363635,0.45454545454545453,positive,0.0,0.927,0.073,0.128
1009,"RT @PoruKima: Drawing Gundam/Mechs reignited the part of me that does ""drawing for fun"". 😁
Gotta do more of these and get better 👌🔥
#artist…", drawing gundam mechs reignited the part of me that does  drawing for fun     gotta do more of these and get better     artist ,0.43333333333333335,0.39999999999999997,positive,0.0,0.763,0.237,0.7351
1011,@elonmusk @stillgray @elonmusk  I have a question. You claimed a few days ago you fear assassination. The same day… https://t.co/dgaXg7mRtR,       i have a question  you claimed a few days ago you fear assassination  the same day   ,-0.1,0.1125,negative,0.392,0.608,0.0,-0.7964
1012,"RT @travisstaylor1: @elonmusk build a Tesla  World theme park, maybe in Orlando, that uses all wireless power. I’ll build you a Wardenclyff…",   build a tesla  world theme park  maybe in orlando  that uses all wireless power  i ll build you a wardenclyff ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1013,@ernealist @narsistmusti #EVENT https://t.co/rcaFHrLfrn,     event  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1014,"RT @stevenmarkryan: https://t.co/RVujQi0jfO - Tesla Bear Says Stock To Crash -50%, Bull Gets Frustrated

NEW

#ElonMusk $TSLA #Tesla #TSLA…",     tesla bear says stock to crash  50   bull gets frustrated  new   elonmusk  tsla  tesla  tsla ,-0.2818181818181818,0.32727272727272727,negative,0.319,0.681,0.0,-0.7269
1015,@coingecko #FACT https://t.co/hGzDL8puNA,   fact  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1016,RT @ChineseWSJ: 中国放宽了一些最严格的新冠防疫措施，但研究表明，如果尝试过快重新开放，中国将付出高昂代价。据《金融时报》报道，一家经济咨询机构警告说，中国政府没有采取什么措施为该国的重新开放做准备，其重新开放的进程并不谨慎，可能会出现一波新冠感染“冬季浪潮”。h…,                                                                                                                           h ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1018,@fsmusicch @elonmusk @Tesla @teslaownersTOCH @TeslaFansCH Bin gestern Abend damit im Dorf gefahren. Fand es noch pe… https://t.co/QZJXGZzPEr,          bin gestern abend damit im dorf gefahren  fand es noch pe   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1019,RT @Tom76978236: @mahirrkaaya @Kriptomaniaca Holiday giveaway has started https://t.co/0xE5PKv5vm,     holiday giveaway has started  ,0.0,0.0,positive,0.0,0.526,0.474,0.4019
1020,@TheDangerman7 @joannab_parody I know of someone who already has one that is 20 years old. The whole battery deal i… https://t.co/tbpanmb7uc,    parody i know of someone who already has one that is 20 years old  the whole battery deal i   ,0.15000000000000002,0.30000000000000004,neutral,0.0,1.0,0.0,0.0
1021,toujours dans la tesla mais tjr pas dans la mienne ni celle de mon mari riche,toujours dans la tesla mais tjr pas dans la mienne ni celle de mon mari riche,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1025,RT @opinion: The risk of distraction is becoming a real overhang on Tesla’s stock https://t.co/A6NydtFLFr, the risk of distraction is becoming a real overhang on tesla s stock  ,0.325,0.5750000000000001,negative,0.343,0.657,0.0,-0.5719
1026,"@FredFryer6 @dreedich @JohnStossel China and Europe have the most EVs, after US. 100% charge of a Tesla model 3 75k… https://t.co/aJohujoPwz",      china and europe have the most evs  after us  100  charge of a tesla model 3 75k   ,0.5,0.5,neutral,0.0,1.0,0.0,0.0
1027,"@PandasAndVidya Because they have the strongest jaw, so anything involving their mouths will be more severe than ot… https://t.co/OwBcSimx1M",  because they have the strongest jaw  so anything involving their mouths will be more severe than ot   ,0.5,0.5,neutral,0.139,0.721,0.139,0.0018
1029,@CNBC @WholeMarsBlog Tesla is the only automaker making money from selling EVs.,    tesla is the only automaker making money from selling evs ,0.0,1.0,neutral,0.0,1.0,0.0,0.0
1030,@udiWertheimer @CryptoKaleo #EVENT https://t.co/poXt8PaY6D,     event  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1032,RT @DR_zengy: @udiWertheimer @0xfoobar #FACT https://t.co/Pal2OZuNiy,      fact  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1033,@ShiLLin_ViLLian @DrSolanaNFT Holiday giveaway has started https://t.co/85K4zf6k2Y,  villian   holiday giveaway has started  ,0.0,0.0,positive,0.0,0.597,0.403,0.4019
1035,"Tesla Sales of Chinese-Made Cars Hit Record, as Nation's Auto Market Shrinks.China’s overall November car sales slu… https://t.co/WGsobbxLip",tesla sales of chinese made cars hit record  as nation s auto market shrinks china s overall november car sales slu   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1036,@udiWertheimer @0xfoobar #FACT https://t.co/Pal2OZuNiy,     fact  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1037,@ShiLLin_ViLLian @TheReplyGuy0 #EVENT https://t.co/AawO8J4ze2,  villian    event  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1038,@KenehBosem @Esqueer_ That still sounds safer than one of elon musk's child-running-over locks-you-inside-while-on-fire tesla cars.,     that still sounds safer than one of elon musk s child running over locks you inside while on fire tesla cars ,0.0,0.0,positive,0.103,0.776,0.121,0.1027
1039,"@DrLiMengYAN1 @elonmusk @LiMengYAN119 Elon biased with China, Tesla cars manufactured and exporting to rest of world",      elon biased with china  tesla cars manufactured and exporting to rest of world,0.0,0.0,negative,0.149,0.851,0.0,-0.2732
1041,"Think White Tesla's and the blue bird insignia, think of loyal Twitter users getting access to VIP features. You ha… https://t.co/QdiBWppQK9",think white tesla s and the blue bird insignia  think of loyal twitter users getting access to vip features  you ha   ,0.1111111111111111,0.3111111111111111,positive,0.0,0.659,0.341,0.8316
1043,RT @jongraywb: Imagine paying all that money for a Tesla only to discover that it’s made of cardboard and any old Scooby-Dum can stroll alo…, imagine paying all that money for a tesla only to discover that it s made of cardboard and any old scooby dum can stroll alo ,0.05,0.6,neutral,0.0,1.0,0.0,0.0
1046,"@Andoni_Tesla @elespanolcom Y también tendremos fusión nuclear algún día. Mientras eso no ocurra, cerrar las centra… https://t.co/oAtJ5Ij3oL",  tesla   y tambi n tendremos fusi n nuclear alg n d a  mientras eso no ocurra  cerrar las centra   ,0.0,0.0,negative,0.155,0.845,0.0,-0.296
1050,@PanikColonel @elonmusk @TomFitton @realDonaldTrump @Twitter If I was a bank holding any loans related to Tesla I'd… https://t.co/ro9eoXAUiF,          if i was a bank holding any loans related to tesla i d   ,0.0,0.4,neutral,0.0,1.0,0.0,0.0
1051,"@OperadorNuclear @elespanolcom @IEA Hasta 2035, tiempo suficiente para ser sustituidas. La única duda es si las cen… https://t.co/iCzVKANrxG",      hasta 2035  tiempo suficiente para ser sustituidas  la  nica duda es si las cen   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1053,@TeslaAndDoge Don’t put them together. Here’s why. Buy anything. Most car companies are insanely undervalued. I lov… https://t.co/lOlpfMvDPm,  don t put them together  here s why  buy anything  most car companies are insanely undervalued  i lov   ,-0.25,0.75,neutral,0.0,1.0,0.0,0.0
1054,@jean_in_the_sky @1TeslaSinonRien @TEnthousiaste @TeslaStars @BlogTeslaFr BON bricoleur 😉,  in the sky         bon bricoleur  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1055,RT @gusipati19: #ULTIMAHORA El Chavismo dilapidó mas dinero que Tesla y Twitter según las investigaciones de la periodista Adriana Nuñez Ra…,  ultimahora el chavismo dilapid  mas dinero que tesla y twitter seg n las investigaciones de la periodista adriana nu ez ra ,0.0,0.0,positive,0.0,0.878,0.122,0.3612
1058,"You promise you’d be Tesla, but you’re just another Edison",you promise you d be tesla  but you re just another edison,0.0,0.0,positive,0.0,0.858,0.142,0.1655
1059,@MailePRMedia @elonmusk @pepesgrandma @tedlieu He just came off a board meeting with Tesla and somehow managed to r… https://t.co/a77T9LEj4O,        he just came off a board meeting with tesla and somehow managed to r   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1061,"@DrLucid007 Moreover, selling the shares of #Tesla whose revenue and profits are increasing every year, because you… https://t.co/Zc1o8vfSyp",  moreover  selling the shares of  tesla whose revenue and profits are increasing every year  because you   ,0.0,0.0,positive,0.0,0.733,0.267,0.6249
1062,"RT @Tesla: We’ve added more than 30 new service centers in recent months.

Where to next? 🚀 https://t.co/NXhPMSfJ9E", we ve added more than 30 new service centers in recent months   where to next     ,0.1590909090909091,0.30113636363636365,neutral,0.0,1.0,0.0,0.0
1063,@JoeTegtmeyer Could be a good use of the Tesla semi.,  could be a good use of the tesla semi ,0.7,0.6000000000000001,positive,0.0,0.707,0.293,0.4404
1064,"RT @TappinGrassley: @jamisonfoser @mehdirhasan It's certainly in keeping with everything we already know about him, like the time he had a…",     it s certainly in keeping with everything we already know about him  like the time he had a ,0.21428571428571427,0.5714285714285714,positive,0.0,0.741,0.259,0.5994
1065,@imPenny2x Looks great most of the time. Thank you @elonmusk and @Tesla,  looks great most of the time  thank you   and  ,0.65,0.625,positive,0.0,0.515,0.485,0.765
1066,"RT @stonecold2000: 元記事
何故かモデルS、モデルXはフリーモントのみで、上海、ベルリンでは製造しないですね。

特に中国はモデル3、モデルYは見飽きてるので出せばいいのに。
https://t.co/UaAdqtQFpm",           s    x                                       3    y                  ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1067,@johnengler @ToddCefaratti_ @elonmusk @TomFitton @Twitter @realDonaldTrump U do realise Ford company supported and… https://t.co/eJedpsXaM6,             u do realise ford company supported and   ,0.0,0.0,positive,0.0,0.685,0.315,0.3182
1069,☀️ Tesla dei Canales: Primeros barcos portacontenedores eléctricos... https://t.co/v5xAgC3DLh,   tesla dei canales  primeros barcos portacontenedores el ctricos     ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1070,https://t.co/SHqdpbxsro : d2bc8287-3857-4c3a-ac1c-822748bed6ba,    d2bc8287 3857 4c3a ac1c 822748bed6ba,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1072,"RT @stonecold2000: 2022年12月10日　ドイツに初輸入フリーモント製TeslaモデルSPlaidにてアウトバーンを疾走
急加速で267km！

踏み続けたらトップスピード216マイル(347.6km）まで出るそうですがアウトバーンの速度無制限エリアかサーキ…", 2022 12 10                tesla   splaid                267km                216    347 6km                              ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1074,"RT @tantai888: จองรวมกัน 11,518 คัน แต่ TESLA ยี่ห้อเดียว 4,000 คัน

ต่อไปบนถนนเราจะเห็นรถทุกๆ 10 คัน จะเป็นเทสล่า 4 คัน 555

ฉิบหายกันหมดแ…",           11 518         tesla             4 000                                10                  4     555                ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1076,"RT @IndiaToday: No to Tesla unless you make it in India: Union Minister @nitin_gadkari to @elonmusk
#AgendaAajtak22 #SocialMediaSpecial | @…", no to tesla unless you make it in india  union minister   gadkari to    agendaaajtak22  socialmediaspecial     ,0.0,0.0,negative,0.136,0.864,0.0,-0.296
1078,@Vellocet2 @900043777lunch @JoshuaPHilll I'd enjoy that over burning to death in a Tesla,      i d enjoy that over burning to death in a tesla,0.4,0.5,negative,0.298,0.458,0.244,-0.1779
1079,@elonmusk @TomFitton @realDonaldTrump @Twitter fwiw -  I just bought another tesla and ordered a solar roof.  i wis… https://t.co/e6RgB3k7bD,        fwiw    i just bought another tesla and ordered a solar roof   i wis   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
